source,periodo_mensual_A,target,evento_crediticio,weight
30500120882,2024-05,30509300700,Upgrade,0.301194211912202
30500120882,2024-05,30525322749,Upgrade,0.16529888822158653
30500120882,2024-05,30525698412,Upgrade,0.1353352832366127
30500120882,2024-05,30526552659,Upgrade,0.301194211912202
30500120882,2024-05,30576721710,Upgrade,0.44932896411722156
30500120882,2024-05,30629827060,Upgrade,0.16529888822158653
30500120882,2024-05,30638375628,Upgrade,0.6703200460356393
30500120882,2024-05,30642617555,Upgrade,0.11080315836233387
30500120882,2024-05,30655116202,Upgrade,0.8187307530779818
30500120882,2024-05,30655942382,Upgrade,0.301194211912202
30500120882,2024-05,30657863676,Upgrade,0.36787944117144233
30500120882,2024-05,30657864281,Upgrade,0.36787944117144233
30500120882,2024-05,30659151185,Upgrade,0.44932896411722156
30500120882,2024-05,30665234114,Upgrade,0.16529888822158653
30500120882,2024-05,30682434720,Upgrade,0.11080315836233387
30500120882,2024-05,30691576511,Upgrade,0.44932896411722156
30500120882,2024-05,30699542454,Upgrade,0.11080315836233387
30500120882,2024-05,30703605105,Upgrade,0.09071795328941247
30500120882,2024-05,30708430001,Upgrade,0.1353352832366127
30500120882,2024-05,30709346268,Upgrade,0.36787944117144233
30500120882,2024-05,30714128309,Upgrade,0.16529888822158653
30500120882,2024-05,30714155128,Upgrade,0.36787944117144233
30500120882,2024-05,33572266449,Upgrade,0.5488116360940264
30500120882,2024-05,33657865589,Upgrade,0.36787944117144233
30500120882,2024-05,33711316839,Upgrade,0.11080315836233387
30500179151,2025-07,30501062150,Downgrade,0.6703200460356393
30500179151,2025-07,30502112259,Downgrade,0.8187307530779818
30500179151,2025-07,30511190238,Downgrade,0.5488116360940264
30500179151,2025-07,30593174057,Downgrade,0.8187307530779818
30500179151,2025-07,30629827060,Downgrade,0.24659696394160643
30500179151,2025-07,30637695335,Downgrade,0.36787944117144233
30500179151,2025-07,30646167775,Downgrade,0.20189651799465538
30500179151,2025-07,30651863658,Downgrade,0.8187307530779818
30500179151,2025-07,30658531332,Downgrade,0.6703200460356393
30500179151,2025-07,30658840165,Downgrade,0.5488116360940264
30500179151,2025-07,30682434720,Downgrade,0.44932896411722156
30500179151,2025-07,30684521841,Downgrade,0.8187307530779818
30500179151,2025-07,30689001269,Downgrade,0.5488116360940264
30500179151,2025-07,30693160789,Downgrade,0.36787944117144233
30500179151,2025-07,30707943617,Downgrade,0.8187307530779818
30500179151,2025-07,30708329122,Downgrade,0.8187307530779818
30500179151,2025-07,30709282537,Downgrade,0.5488116360940264
30500179151,2025-07,30712156909,Downgrade,0.8187307530779818
30500179151,2025-07,30712255095,Downgrade,0.36787944117144233
30500179151,2025-07,30713322705,Downgrade,0.20189651799465538
30500179151,2025-07,30714814229,Downgrade,0.8187307530779818
30500179151,2025-07,30715451235,Downgrade,0.8187307530779818
30500179151,2025-07,30718204549,Downgrade,0.36787944117144233
30500179151,2025-07,33572266449,Downgrade,0.20189651799465538
30500179151,2025-07,33711944899,Downgrade,0.36787944117144233
30500235566,2023-05,30500120882,Upgrade,0.09071795328941247
30500235566,2023-05,30500858628,Upgrade,0.24659696394160643
30500235566,2023-05,30501062150,Upgrade,0.36787944117144233
30500235566,2023-05,30502793175,Upgrade,0.5488116360940264
30500235566,2023-05,30506733932,Upgrade,0.6703200460356393
30500235566,2023-05,30525346389,Upgrade,0.44932896411722156
30500235566,2023-05,30563598111,Upgrade,0.36787944117144233
30500235566,2023-05,30607597193,Upgrade,0.6703200460356393
30500235566,2023-05,30620880600,Upgrade,0.6703200460356393
30500235566,2023-05,30629827060,Upgrade,0.36787944117144233
30500235566,2023-05,30650208389,Upgrade,0.1353352832366127
30500235566,2023-05,30655116202,Upgrade,0.24659696394160643
30500235566,2023-05,30657863676,Upgrade,0.09071795328941247
30500235566,2023-05,30657864117,Upgrade,0.11080315836233387
30500235566,2023-05,30665234114,Upgrade,0.36787944117144233
30500235566,2023-05,30690076043,Upgrade,0.6703200460356393
30500235566,2023-05,30696170580,Upgrade,0.36787944117144233
30500235566,2023-05,30712156909,Upgrade,0.24659696394160643
30500235566,2023-05,30712255095,Upgrade,0.20189651799465538
30500235566,2023-05,30714128309,Upgrade,0.6703200460356393
30500235566,2023-05,30715399128,Upgrade,0.36787944117144233
30500235566,2023-05,30999027489,Upgrade,0.09071795328941247
30500235566,2023-05,33572266449,Upgrade,0.11080315836233387
30500235566,2023-05,33711944899,Upgrade,0.301194211912202
30500235566,2023-05,34999032089,Upgrade,0.1353352832366127
30500235566,2024-05,30509300700,Upgrade,0.301194211912202
30500235566,2024-05,30525322749,Upgrade,0.16529888822158653
30500235566,2024-05,30525698412,Upgrade,0.1353352832366127
30500235566,2024-05,30526552659,Upgrade,0.301194211912202
30500235566,2024-05,30576721710,Upgrade,0.44932896411722156
30500235566,2024-05,30629827060,Upgrade,0.16529888822158653
30500235566,2024-05,30638375628,Upgrade,0.6703200460356393
30500235566,2024-05,30642617555,Upgrade,0.11080315836233387
30500235566,2024-05,30655116202,Upgrade,0.8187307530779818
30500235566,2024-05,30655942382,Upgrade,0.301194211912202
30500235566,2024-05,30657863676,Upgrade,0.36787944117144233
30500235566,2024-05,30657864281,Upgrade,0.36787944117144233
30500235566,2024-05,30659151185,Upgrade,0.44932896411722156
30500235566,2024-05,30665234114,Upgrade,0.16529888822158653
30500235566,2024-05,30682434720,Upgrade,0.11080315836233387
30500235566,2024-05,30691576511,Upgrade,0.44932896411722156
30500235566,2024-05,30699542454,Upgrade,0.11080315836233387
30500235566,2024-05,30703605105,Upgrade,0.09071795328941247
30500235566,2024-05,30708430001,Upgrade,0.1353352832366127
30500235566,2024-05,30709346268,Upgrade,0.36787944117144233
30500235566,2024-05,30714128309,Upgrade,0.16529888822158653
30500235566,2024-05,30714155128,Upgrade,0.36787944117144233
30500235566,2024-05,33572266449,Upgrade,0.5488116360940264
30500235566,2024-05,33657865589,Upgrade,0.36787944117144233
30500235566,2024-05,33711316839,Upgrade,0.11080315836233387
30500658912,2022-11,30500235566,Upgrade,0.301194211912202
30500658912,2022-11,30501062150,Upgrade,0.11080315836233387
30500658912,2022-11,30502793175,Upgrade,0.16529888822158653
30500658912,2022-11,30506733932,Upgrade,0.301194211912202
30500658912,2022-11,30509300700,Upgrade,0.44932896411722156
30500658912,2022-11,30525322749,Upgrade,0.44932896411722156
30500658912,2022-11,30525346389,Upgrade,0.1353352832366127
30500658912,2022-11,30526552659,Upgrade,0.36787944117144233
30500658912,2022-11,30563598111,Upgrade,0.11080315836233387
30500658912,2022-11,30600615889,Upgrade,0.8187307530779818
30500658912,2022-11,30607597193,Upgrade,0.8187307530779818
30500658912,2022-11,30619257487,Upgrade,0.8187307530779818
30500658912,2022-11,30620880600,Upgrade,0.20189651799465538
30500658912,2022-11,30622317784,Upgrade,0.5488116360940264
30500658912,2022-11,30629827060,Upgrade,0.11080315836233387
30500658912,2022-11,30630720911,Upgrade,0.8187307530779818
30500658912,2022-11,30651863658,Upgrade,0.8187307530779818
30500658912,2022-11,30657863056,Upgrade,0.36787944117144233
30500658912,2022-11,30665234114,Upgrade,0.11080315836233387
30500658912,2022-11,30690076043,Upgrade,0.20189651799465538
30500658912,2022-11,30691576511,Upgrade,0.301194211912202
30500658912,2022-11,30696170580,Upgrade,0.11080315836233387
30500658912,2022-11,30708544082,Upgrade,0.8187307530779818
30500658912,2022-11,30709878103,Upgrade,0.8187307530779818
30500658912,2022-11,30712255095,Upgrade,0.301194211912202
30500658912,2022-11,30714128309,Upgrade,0.20189651799465538
30500658912,2022-11,30715399128,Upgrade,0.11080315836233387
30500658912,2022-11,30999027489,Upgrade,0.8187307530779818
30500658912,2022-11,33572266449,Upgrade,0.5488116360940264
30500658912,2022-11,33711944899,Upgrade,0.301194211912202
30500658912,2024-12,30500179151,Downgrade,0.24659696394160643
30500658912,2024-12,30501062150,Downgrade,0.44932896411722156
30500658912,2024-12,30502112259,Downgrade,0.20189651799465538
30500658912,2024-12,30506733932,Downgrade,0.24659696394160643
30500658912,2024-12,30511190238,Downgrade,0.1353352832366127
30500658912,2024-12,30547174913,Downgrade,0.44932896411722156
30500658912,2024-12,30563598111,Downgrade,0.24659696394160643
30500658912,2024-12,30589527115,Downgrade,0.8187307530779818
30500658912,2024-12,30592724541,Downgrade,0.8187307530779818
30500658912,2024-12,30593174057,Downgrade,0.24659696394160643
30500658912,2024-12,30607597193,Downgrade,0.24659696394160643
30500658912,2024-12,30637695335,Downgrade,0.09071795328941247
30500658912,2024-12,30646167775,Downgrade,0.44932896411722156
30500658912,2024-12,30651863658,Downgrade,0.20189651799465538
30500658912,2024-12,30655116202,Downgrade,0.24659696394160643
30500658912,2024-12,30655942382,Downgrade,0.5488116360940264
30500658912,2024-12,30658531332,Downgrade,0.16529888822158653
30500658912,2024-12,30658840165,Downgrade,0.1353352832366127
30500658912,2024-12,30682434720,Downgrade,0.44932896411722156
30500658912,2024-12,30684521841,Downgrade,0.24659696394160643
30500658912,2024-12,30689001269,Downgrade,0.1353352832366127
30500658912,2024-12,30690076043,Downgrade,0.6703200460356393
30500658912,2024-12,30691084759,Downgrade,0.44932896411722156
30500658912,2024-12,30693160789,Downgrade,0.09071795328941247
30500658912,2024-12,30699542454,Downgrade,0.24659696394160643
30500658912,2024-12,30703605105,Downgrade,0.24659696394160643
30500658912,2024-12,30707943617,Downgrade,0.20189651799465538
30500658912,2024-12,30708329122,Downgrade,0.20189651799465538
30500658912,2024-12,30709282537,Downgrade,0.1353352832366127
30500658912,2024-12,30709346268,Downgrade,0.44932896411722156
30500658912,2024-12,30712156909,Downgrade,0.24659696394160643
30500658912,2024-12,30712255095,Downgrade,0.44932896411722156
30500658912,2024-12,30714814229,Downgrade,0.301194211912202
30500658912,2024-12,30715451235,Downgrade,0.20189651799465538
30500658912,2024-12,30718204549,Downgrade,0.09071795328941247
30500658912,2024-12,33711316839,Downgrade,0.8187307530779818
30500658912,2024-12,33711944899,Downgrade,0.8187307530779818
30500858628,2023-12,30500120882,Upgrade,0.36787944117144233
30500858628,2023-12,30500235566,Upgrade,0.36787944117144233
30500858628,2023-12,30501062150,Upgrade,0.5488116360940264
30500858628,2023-12,30509300700,Upgrade,0.11080315836233387
30500858628,2023-12,30526552659,Upgrade,0.11080315836233387
30500858628,2023-12,30576721710,Upgrade,0.16529888822158653
30500858628,2023-12,30629827060,Upgrade,0.5488116360940264
30500858628,2023-12,30638375628,Upgrade,0.24659696394160643
30500858628,2023-12,30650208389,Upgrade,0.5488116360940264
30500858628,2023-12,30655116202,Upgrade,0.6703200460356393
30500858628,2023-12,30655942382,Upgrade,0.11080315836233387
30500858628,2023-12,30657863676,Upgrade,0.36787944117144233
30500858628,2023-12,30657864117,Upgrade,0.44932896411722156
30500858628,2023-12,30657864281,Upgrade,0.1353352832366127
30500858628,2023-12,30659151185,Upgrade,0.16529888822158653
30500858628,2023-12,30691576511,Upgrade,0.16529888822158653
30500858628,2023-12,30696170580,Upgrade,0.36787944117144233
30500858628,2023-12,30709346268,Upgrade,0.1353352832366127
30500858628,2023-12,30712255095,Upgrade,0.8187307530779818
30500858628,2023-12,30714155128,Upgrade,0.1353352832366127
30500858628,2023-12,30999027489,Upgrade,0.36787944117144233
30500858628,2023-12,33572266449,Upgrade,0.44932896411722156
30500858628,2023-12,33657865589,Upgrade,0.1353352832366127
30500858628,2023-12,33711944899,Upgrade,0.44932896411722156
30500858628,2023-12,34999032089,Upgrade,0.5488116360940264
30501062150,2023-10,30500120882,Upgrade,0.24659696394160643
30501062150,2023-10,30500235566,Upgrade,0.24659696394160643
30501062150,2023-10,30500858628,Upgrade,0.6703200460356393
30501062150,2023-10,30576721710,Upgrade,0.11080315836233387
30501062150,2023-10,30629827060,Upgrade,0.36787944117144233
30501062150,2023-10,30638375628,Upgrade,0.16529888822158653
30501062150,2023-10,30650208389,Upgrade,0.36787944117144233
30501062150,2023-10,30655116202,Upgrade,0.6703200460356393
30501062150,2023-10,30657863676,Upgrade,0.24659696394160643
30501062150,2023-10,30657864117,Upgrade,0.301194211912202
30501062150,2023-10,30657864281,Upgrade,0.09071795328941247
30501062150,2023-10,30659151185,Upgrade,0.11080315836233387
30501062150,2023-10,30690076043,Upgrade,0.8187307530779818
30501062150,2023-10,30691576511,Upgrade,0.11080315836233387
30501062150,2023-10,30696170580,Upgrade,0.24659696394160643
30501062150,2023-10,30709346268,Upgrade,0.09071795328941247
30501062150,2023-10,30712156909,Upgrade,0.6703200460356393
30501062150,2023-10,30712255095,Upgrade,0.5488116360940264
30501062150,2023-10,30714155128,Upgrade,0.09071795328941247
30501062150,2023-10,30999027489,Upgrade,0.24659696394160643
30501062150,2023-10,33572266449,Upgrade,0.301194211912202
30501062150,2023-10,33657865589,Upgrade,0.09071795328941247
30501062150,2023-10,33711944899,Upgrade,0.8187307530779818
30501062150,2023-10,34999032089,Upgrade,0.36787944117144233
30501062150,2024-03,30500120882,Upgrade,0.6703200460356393
30501062150,2024-03,30500235566,Upgrade,0.6703200460356393
30501062150,2024-03,30509300700,Upgrade,0.20189651799465538
30501062150,2024-03,30525322749,Upgrade,0.11080315836233387
30501062150,2024-03,30525698412,Upgrade,0.09071795328941247
30501062150,2024-03,30526552659,Upgrade,0.20189651799465538
30501062150,2024-03,30576721710,Upgrade,0.301194211912202
30501062150,2024-03,30629827060,Upgrade,0.11080315836233387
30501062150,2024-03,30638375628,Upgrade,0.44932896411722156
30501062150,2024-03,30655116202,Upgrade,0.5488116360940264
30501062150,2024-03,30655942382,Upgrade,0.20189651799465538
30501062150,2024-03,30657863676,Upgrade,0.6703200460356393
30501062150,2024-03,30657864117,Upgrade,0.8187307530779818
30501062150,2024-03,30657864281,Upgrade,0.24659696394160643
30501062150,2024-03,30659151185,Upgrade,0.301194211912202
30501062150,2024-03,30665234114,Upgrade,0.11080315836233387
30501062150,2024-03,30691576511,Upgrade,0.301194211912202
30501062150,2024-03,30696170580,Upgrade,0.6703200460356393
30501062150,2024-03,30708430001,Upgrade,0.09071795328941247
30501062150,2024-03,30709346268,Upgrade,0.24659696394160643
30501062150,2024-03,30714128309,Upgrade,0.11080315836233387
30501062150,2024-03,30714155128,Upgrade,0.24659696394160643
30501062150,2024-03,30999027489,Upgrade,0.6703200460356393
30501062150,2024-03,33572266449,Upgrade,0.8187307530779818
30501062150,2024-03,33657865589,Upgrade,0.24659696394160643
30501062150,2024-03,33711944899,Upgrade,0.8187307530779818
30501062150,2024-04,30500120882,Upgrade,0.8187307530779818
30501062150,2024-04,30500235566,Upgrade,0.8187307530779818
30501062150,2024-04,30509300700,Upgrade,0.24659696394160643
30501062150,2024-04,30525322749,Upgrade,0.1353352832366127
30501062150,2024-04,30525698412,Upgrade,0.11080315836233387
30501062150,2024-04,30526552659,Upgrade,0.24659696394160643
30501062150,2024-04,30576721710,Upgrade,0.36787944117144233
30501062150,2024-04,30629827060,Upgrade,0.1353352832366127
30501062150,2024-04,30638375628,Upgrade,0.5488116360940264
30501062150,2024-04,30642617555,Upgrade,0.09071795328941247
30501062150,2024-04,30655116202,Upgrade,0.6703200460356393
30501062150,2024-04,30655942382,Upgrade,0.24659696394160643
30501062150,2024-04,30657863676,Upgrade,0.8187307530779818
30501062150,2024-04,30657864281,Upgrade,0.301194211912202
30501062150,2024-04,30659151185,Upgrade,0.36787944117144233
30501062150,2024-04,30665234114,Upgrade,0.1353352832366127
30501062150,2024-04,30682434720,Upgrade,0.09071795328941247
30501062150,2024-04,30691576511,Upgrade,0.36787944117144233
30501062150,2024-04,30696170580,Upgrade,0.8187307530779818
30501062150,2024-04,30699542454,Upgrade,0.09071795328941247
30501062150,2024-04,30708430001,Upgrade,0.11080315836233387
30501062150,2024-04,30709346268,Upgrade,0.301194211912202
30501062150,2024-04,30714128309,Upgrade,0.1353352832366127
30501062150,2024-04,30714155128,Upgrade,0.301194211912202
30501062150,2024-04,30999027489,Upgrade,0.8187307530779818
30501062150,2024-04,33572266449,Upgrade,0.44932896411722156
30501062150,2024-04,33657865589,Upgrade,0.301194211912202
30501062150,2024-04,33711316839,Upgrade,0.09071795328941247
30501062150,2024-12,30500179151,Downgrade,0.24659696394160643
30501062150,2024-12,30502112259,Downgrade,0.20189651799465538
30501062150,2024-12,30506733932,Downgrade,0.24659696394160643
30501062150,2024-12,30511190238,Downgrade,0.1353352832366127
30501062150,2024-12,30547174913,Downgrade,0.44932896411722156
30501062150,2024-12,30563598111,Downgrade,0.24659696394160643
30501062150,2024-12,30589527115,Downgrade,0.8187307530779818
30501062150,2024-12,30592724541,Downgrade,0.8187307530779818
30501062150,2024-12,30593174057,Downgrade,0.24659696394160643
30501062150,2024-12,30607597193,Downgrade,0.24659696394160643
30501062150,2024-12,30637695335,Downgrade,0.09071795328941247
30501062150,2024-12,30646167775,Downgrade,0.44932896411722156
30501062150,2024-12,30651863658,Downgrade,0.20189651799465538
30501062150,2024-12,30655116202,Downgrade,0.24659696394160643
30501062150,2024-12,30655942382,Downgrade,0.5488116360940264
30501062150,2024-12,30658531332,Downgrade,0.16529888822158653
30501062150,2024-12,30658840165,Downgrade,0.1353352832366127
30501062150,2024-12,30682434720,Downgrade,0.44932896411722156
30501062150,2024-12,30684521841,Downgrade,0.24659696394160643
30501062150,2024-12,30689001269,Downgrade,0.1353352832366127
30501062150,2024-12,30690076043,Downgrade,0.6703200460356393
30501062150,2024-12,30691084759,Downgrade,0.44932896411722156
30501062150,2024-12,30693160789,Downgrade,0.09071795328941247
30501062150,2024-12,30699542454,Downgrade,0.24659696394160643
30501062150,2024-12,30703605105,Downgrade,0.24659696394160643
30501062150,2024-12,30707943617,Downgrade,0.20189651799465538
30501062150,2024-12,30708329122,Downgrade,0.20189651799465538
30501062150,2024-12,30709282537,Downgrade,0.1353352832366127
30501062150,2024-12,30709346268,Downgrade,0.44932896411722156
30501062150,2024-12,30712156909,Downgrade,0.24659696394160643
30501062150,2024-12,30712255095,Downgrade,0.44932896411722156
30501062150,2024-12,30714814229,Downgrade,0.301194211912202
30501062150,2024-12,30715451235,Downgrade,0.20189651799465538
30501062150,2024-12,30718204549,Downgrade,0.09071795328941247
30501062150,2024-12,33711316839,Downgrade,0.8187307530779818
30501062150,2024-12,33711944899,Downgrade,0.8187307530779818
30501062150,2025-04,30500179151,Downgrade,0.5488116360940264
30501062150,2025-04,30502112259,Downgrade,0.44932896411722156
30501062150,2025-04,30506733932,Downgrade,0.5488116360940264
30501062150,2025-04,30511190238,Downgrade,0.301194211912202
30501062150,2025-04,30563598111,Downgrade,0.5488116360940264
30501062150,2025-04,30593174057,Downgrade,0.5488116360940264
30501062150,2025-04,30607597193,Downgrade,0.5488116360940264
30501062150,2025-04,30629827060,Downgrade,0.1353352832366127
30501062150,2025-04,30637695335,Downgrade,0.20189651799465538
30501062150,2025-04,30646167775,Downgrade,0.11080315836233387
30501062150,2025-04,30651863658,Downgrade,0.44932896411722156
30501062150,2025-04,30655116202,Downgrade,0.5488116360940264
30501062150,2025-04,30658531332,Downgrade,0.36787944117144233
30501062150,2025-04,30658840165,Downgrade,0.301194211912202
30501062150,2025-04,30682434720,Downgrade,0.8187307530779818
30501062150,2025-04,30684521841,Downgrade,0.5488116360940264
30501062150,2025-04,30689001269,Downgrade,0.301194211912202
30501062150,2025-04,30693160789,Downgrade,0.20189651799465538
30501062150,2025-04,30699542454,Downgrade,0.5488116360940264
30501062150,2025-04,30703605105,Downgrade,0.5488116360940264
30501062150,2025-04,30707943617,Downgrade,0.44932896411722156
30501062150,2025-04,30708329122,Downgrade,0.44932896411722156
30501062150,2025-04,30709282537,Downgrade,0.301194211912202
30501062150,2025-04,30709346268,Downgrade,0.6703200460356393
30501062150,2025-04,30712156909,Downgrade,0.5488116360940264
30501062150,2025-04,30712255095,Downgrade,0.8187307530779818
30501062150,2025-04,30713322705,Downgrade,0.11080315836233387
30501062150,2025-04,30714814229,Downgrade,0.6703200460356393
30501062150,2025-04,30715451235,Downgrade,0.44932896411722156
30501062150,2025-04,30718204549,Downgrade,0.20189651799465538
30501062150,2025-04,33572266449,Downgrade,0.11080315836233387
30501062150,2025-04,33711944899,Downgrade,0.8187307530779818
30501062150,2025-05,30500179151,Downgrade,0.6703200460356393
30501062150,2025-05,30502112259,Downgrade,0.5488116360940264
30501062150,2025-05,30506733932,Downgrade,0.6703200460356393
30501062150,2025-05,30511190238,Downgrade,0.36787944117144233
30501062150,2025-05,30563598111,Downgrade,0.6703200460356393
30501062150,2025-05,30593174057,Downgrade,0.6703200460356393
30501062150,2025-05,30607597193,Downgrade,0.6703200460356393
30501062150,2025-05,30629827060,Downgrade,0.16529888822158653
30501062150,2025-05,30637695335,Downgrade,0.24659696394160643
30501062150,2025-05,30646167775,Downgrade,0.1353352832366127
30501062150,2025-05,30651863658,Downgrade,0.5488116360940264
30501062150,2025-05,30655116202,Downgrade,0.6703200460356393
30501062150,2025-05,30658531332,Downgrade,0.44932896411722156
30501062150,2025-05,30658840165,Downgrade,0.36787944117144233
30501062150,2025-05,30682434720,Downgrade,0.6703200460356393
30501062150,2025-05,30684521841,Downgrade,0.6703200460356393
30501062150,2025-05,30689001269,Downgrade,0.36787944117144233
30501062150,2025-05,30693160789,Downgrade,0.24659696394160643
30501062150,2025-05,30699542454,Downgrade,0.6703200460356393
30501062150,2025-05,30703605105,Downgrade,0.6703200460356393
30501062150,2025-05,30707943617,Downgrade,0.5488116360940264
30501062150,2025-05,30708329122,Downgrade,0.5488116360940264
30501062150,2025-05,30709282537,Downgrade,0.36787944117144233
30501062150,2025-05,30709346268,Downgrade,0.8187307530779818
30501062150,2025-05,30712156909,Downgrade,0.6703200460356393
30501062150,2025-05,30712255095,Downgrade,0.24659696394160643
30501062150,2025-05,30713322705,Downgrade,0.1353352832366127
30501062150,2025-05,30714814229,Downgrade,0.8187307530779818
30501062150,2025-05,30715451235,Downgrade,0.5488116360940264
30501062150,2025-05,30718204549,Downgrade,0.24659696394160643
30501062150,2025-05,33572266449,Downgrade,0.1353352832366127
30501062150,2025-05,33711944899,Downgrade,0.6703200460356393
30501062150,2025-09,30502112259,Downgrade,0.5488116360940264
30501062150,2025-09,30511190238,Downgrade,0.8187307530779818
30501062150,2025-09,30593174057,Downgrade,0.5488116360940264
30501062150,2025-09,30629827060,Downgrade,0.36787944117144233
30501062150,2025-09,30637695335,Downgrade,0.5488116360940264
30501062150,2025-09,30646167775,Downgrade,0.301194211912202
30501062150,2025-09,30658840165,Downgrade,0.8187307530779818
30501062150,2025-09,30682434720,Downgrade,0.6703200460356393
30501062150,2025-09,30689001269,Downgrade,0.8187307530779818
30501062150,2025-09,30693160789,Downgrade,0.5488116360940264
30501062150,2025-09,30709282537,Downgrade,0.8187307530779818
30501062150,2025-09,30712255095,Downgrade,0.5488116360940264
30501062150,2025-09,30713322705,Downgrade,0.301194211912202
30501062150,2025-09,30714814229,Downgrade,0.6703200460356393
30501062150,2025-09,30718204549,Downgrade,0.5488116360940264
30501062150,2025-09,33572266449,Downgrade,0.301194211912202
30501062150,2025-09,33711944899,Downgrade,0.5488116360940264
30501062150,2025-10,30502112259,Downgrade,0.6703200460356393
30501062150,2025-10,30511190238,Downgrade,0.6703200460356393
30501062150,2025-10,30593174057,Downgrade,0.6703200460356393
30501062150,2025-10,30629827060,Downgrade,0.44932896411722156
30501062150,2025-10,30637695335,Downgrade,0.6703200460356393
30501062150,2025-10,30646167775,Downgrade,0.36787944117144233
30501062150,2025-10,30682434720,Downgrade,0.8187307530779818
30501062150,2025-10,30689001269,Downgrade,0.301194211912202
30501062150,2025-10,30693160789,Downgrade,0.6703200460356393
30501062150,2025-10,30712255095,Downgrade,0.6703200460356393
30501062150,2025-10,30713322705,Downgrade,0.36787944117144233
30501062150,2025-10,30714814229,Downgrade,0.8187307530779818
30501062150,2025-10,30718204549,Downgrade,0.6703200460356393
30501062150,2025-10,33572266449,Downgrade,0.36787944117144233
30501062150,2025-10,33711944899,Downgrade,0.6703200460356393
30502112259,2025-08,30501062150,Downgrade,0.8187307530779818
30502112259,2025-08,30511190238,Downgrade,0.6703200460356393
30502112259,2025-08,30593174057,Downgrade,0.44932896411722156
30502112259,2025-08,30629827060,Downgrade,0.301194211912202
30502112259,2025-08,30637695335,Downgrade,0.44932896411722156
30502112259,2025-08,30646167775,Downgrade,0.24659696394160643
30502112259,2025-08,30658531332,Downgrade,0.8187307530779818
30502112259,2025-08,30658840165,Downgrade,0.6703200460356393
30502112259,2025-08,30682434720,Downgrade,0.5488116360940264
30502112259,2025-08,30689001269,Downgrade,0.6703200460356393
30502112259,2025-08,30693160789,Downgrade,0.44932896411722156
30502112259,2025-08,30709282537,Downgrade,0.6703200460356393
30502112259,2025-08,30712156909,Downgrade,0.8187307530779818
30502112259,2025-08,30712255095,Downgrade,0.44932896411722156
30502112259,2025-08,30713322705,Downgrade,0.24659696394160643
30502112259,2025-08,30714814229,Downgrade,0.8187307530779818
30502112259,2025-08,30718204549,Downgrade,0.44932896411722156
30502112259,2025-08,33572266449,Downgrade,0.24659696394160643
30502112259,2025-08,33711944899,Downgrade,0.44932896411722156
30502112259,2025-12,30593174057,Downgrade,0.6703200460356393
30502112259,2025-12,30629827060,Downgrade,0.6703200460356393
30502112259,2025-12,30646167775,Downgrade,0.5488116360940264
30502112259,2025-12,30689001269,Downgrade,0.44932896411722156
30502112259,2025-12,30713322705,Downgrade,0.5488116360940264
30502112259,2025-12,33572266449,Downgrade,0.5488116360940264
30502793175,2023-05,30511190238,Downgrade,0.8187307530779818
30502793175,2023-05,30638375628,Downgrade,0.8187307530779818
30502793175,2023-05,30655116202,Downgrade,0.8187307530779818
30502793175,2023-05,30690076043,Downgrade,0.36787944117144233
30502793175,2023-05,33572266449,Downgrade,0.24659696394160643
30502793175,2023-08,30500120882,Upgrade,0.16529888822158653
30502793175,2023-08,30500235566,Upgrade,0.16529888822158653
30502793175,2023-08,30500858628,Upgrade,0.44932896411722156
30502793175,2023-08,30501062150,Upgrade,0.6703200460356393
30502793175,2023-08,30525346389,Upgrade,0.8187307530779818
30502793175,2023-08,30563598111,Upgrade,0.6703200460356393
30502793175,2023-08,30629827060,Upgrade,0.6703200460356393
30502793175,2023-08,30638375628,Upgrade,0.11080315836233387
30502793175,2023-08,30650208389,Upgrade,0.24659696394160643
30502793175,2023-08,30655116202,Upgrade,0.44932896411722156
30502793175,2023-08,30657863676,Upgrade,0.16529888822158653
30502793175,2023-08,30657864117,Upgrade,0.20189651799465538
30502793175,2023-08,30665234114,Upgrade,0.6703200460356393
30502793175,2023-08,30690076043,Upgrade,0.5488116360940264
30502793175,2023-08,30696170580,Upgrade,0.6703200460356393
30502793175,2023-08,30712156909,Upgrade,0.44932896411722156
30502793175,2023-08,30712255095,Upgrade,0.36787944117144233
30502793175,2023-08,30714128309,Upgrade,0.6703200460356393
30502793175,2023-08,30715399128,Upgrade,0.6703200460356393
30502793175,2023-08,30999027489,Upgrade,0.16529888822158653
30502793175,2023-08,33572266449,Upgrade,0.20189651799465538
30502793175,2023-08,33711944899,Upgrade,0.5488116360940264
30502793175,2023-08,34999032089,Upgrade,0.24659696394160643
30502793175,2023-09,30500120882,Upgrade,0.20189651799465538
30502793175,2023-09,30500235566,Upgrade,0.20189651799465538
30502793175,2023-09,30500858628,Upgrade,0.5488116360940264
30502793175,2023-09,30501062150,Upgrade,0.8187307530779818
30502793175,2023-09,30563598111,Upgrade,0.8187307530779818
30502793175,2023-09,30576721710,Upgrade,0.09071795328941247
30502793175,2023-09,30629827060,Upgrade,0.8187307530779818
30502793175,2023-09,30638375628,Upgrade,0.1353352832366127
30502793175,2023-09,30650208389,Upgrade,0.301194211912202
30502793175,2023-09,30655116202,Upgrade,0.5488116360940264
30502793175,2023-09,30657863676,Upgrade,0.20189651799465538
